UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,temp_difference,high_risk_rpm,power_consumption_kw,efficiency_score,cost_per_hour_tl,optimization_priority
8491,M23350,M,298.5,309.6,1364.0,58.7,123.0,0.0,No Failure,11.100000000000023,0,1.3851556400000002,42.37790924346956,1.6621867680000002,0
8492,L55671,L,298.5,309.5,1579.0,38.6,126.0,0.0,No Failure,11.0,0,1.05442462,36.60764294369378,1.265309544,2
8493,M23352,M,298.4,309.5,1514.0,38.8,128.0,0.0,No Failure,11.100000000000023,0,1.01625736,38.179305289360954,1.219508832,2
8494,M23353,M,298.3,309.5,1560.0,36.9,131.0,0.0,No Failure,11.199999999999989,0,0.9958572000000001,37.05350526159774,1.19502864,2
8495,L55674,L,298.3,309.5,1542.0,36.7,134.0,0.0,No Failure,11.199999999999989,0,0.9790312200000002,37.48603645142184,1.174837464,2
8496,L55675,L,298.3,309.4,1668.0,27.1,136.0,0.0,No Failure,11.099999999999966,0,0.7820084399999999,34.65435743890438,0.9384101279999999,2
8497,M23356,M,298.3,309.4,1816.0,22.6,138.0,0.0,No Failure,11.099999999999966,0,0.71001968,31.830103638817448,0.852023616,2
8498,M23357,M,298.3,309.4,1509.0,34.2,141.0,0.0,No Failure,11.099999999999966,0,0.8928149400000001,38.30581060841119,1.071377928,2
8499,L55678,L,298.4,309.6,1479.0,37.8,144.0,0.0,No Failure,11.200000000000045,0,0.9671772599999999,39.08280473839925,1.1606127119999998,0
8500,L55679,L,298.4,309.6,1655.0,30.2,146.0,0.0,No Failure,11.200000000000045,0,0.8646712999999999,34.92656689310724,1.0376055599999998,2
8501,L55680,L,298.3,309.5,1711.0,30.3,148.0,0.0,No Failure,11.199999999999989,0,0.89688909,33.783441384040025,1.076266908,2
8502,L55681,L,298.4,309.7,1581.0,34.6,150.0,0.0,No Failure,11.300000000000011,0,0.94635498,36.56133346495414,1.1356259759999998,2
8503,H37916,H,298.6,309.8,1279.0,55.9,152.0,0.0,No Failure,11.199999999999989,0,1.2368825299999997,45.19426755910281,1.4842590359999996,0
8504,L55683,L,298.5,309.8,1468.0,40.9,157.0,0.0,No Failure,11.300000000000011,0,1.03871276,39.375659542297335,1.246455312,0
8505,L55684,L,298.4,309.7,1419.0,41.3,159.0,0.0,No Failure,11.300000000000011,0,1.01386131,40.735354621629654,1.2166335719999999,0
8506,L55685,L,298.4,309.7,1530.0,38.6,161.0,0.0,No Failure,11.300000000000011,0,1.0217034,37.7800445804526,1.22604408,2
8507,L55686,L,298.4,309.6,1710.0,27.3,163.0,1.0,No Failure,11.200000000000045,0,0.8076159,33.803197782510225,0.96913908,3
8508,L55687,L,298.4,309.7,1518.0,39.8,165.0,0.0,No Failure,11.300000000000011,0,1.04520372,38.07870105934946,1.254244464,2
8509,M23368,M,298.4,309.7,1679.0,33.3,167.0,0.0,No Failure,11.300000000000011,0,0.9672551099999999,34.42731876598719,1.1607061319999998,2
8510,M23369,M,298.4,309.7,1870.0,22.5,170.0,0.0,No Failure,11.300000000000011,0,0.7278975,30.91094556582486,0.873477,2
8511,L55690,L,298.3,309.7,1484.0,44.3,173.0,0.0,No Failure,11.399999999999977,0,1.1373227599999998,38.951124129442384,1.3647873119999996,0
8512,L55691,L,298.4,309.7,1457.0,44.2,175.0,0.0,No Failure,11.300000000000011,0,1.11410962,39.672936313035336,1.336931544,0
8513,H37926,H,298.3,309.6,1546.0,36.2,177.0,0.0,No Failure,11.300000000000011,0,0.96819796,37.38904800005982,1.161837552,2
8514,M23373,M,298.2,309.5,1478.0,36.5,182.0,0.0,No Failure,11.300000000000011,0,0.9332831,39.10924777272834,1.11993972,0
8515,L55694,L,298.2,309.4,1447.0,47.1,185.0,0.0,No Failure,11.199999999999989,0,1.17905901,39.94711002632515,1.414870812,0
8516,L55695,L,298.2,309.4,1443.0,45.4,187.0,0.0,No Failure,11.199999999999989,0,1.13336106,40.05784352605162,1.360033272,0
8517,L55696,L,298.3,309.6,1527.0,30.9,189.0,0.0,No Failure,11.300000000000011,0,0.8162883899999999,37.85426863660281,0.9795460679999998,2
8518,M23377,M,298.3,309.6,1469.0,54.8,191.0,0.0,No Failure,11.300000000000011,0,1.39267076,39.34885514505955,1.6712049119999999,0
8519,M23378,M,298.3,309.6,1681.0,27.1,194.0,0.0,No Failure,11.300000000000011,0,0.78810323,34.38635824395746,0.945723876,2
8520,L55699,L,298.3,309.6,1420.0,44.1,197.0,0.0,No Failure,11.300000000000011,0,1.0833606,40.70666775217781,1.30003272,0
8521,M23380,M,298.3,309.5,1543.0,49.9,199.0,0.0,No Failure,11.199999999999989,0,1.33202561,37.461742195782556,1.598430732,2
8522,L55701,L,298.4,309.5,1376.0,50.4,202.0,0.0,No Failure,11.100000000000023,0,1.1997619199999998,42.00833445355559,1.4397143039999998,0
8523,H37936,H,298.3,309.4,1631.0,29.8,0.0,0.0,No Failure,11.099999999999966,0,0.8408457399999999,35.44050779159564,1.0090148879999998,2
8524,H37937,H,298.3,309.3,1529.0,41.7,5.0,0.0,No Failure,11.0,0,1.1030358900000001,37.80475356971385,1.3236430680000002,2
8525,L55704,L,298.3,309.4,1468.0,46.2,10.0,0.0,No Failure,11.099999999999966,0,1.1733136800000001,39.375659542297335,1.4079764160000001,0
8526,L55705,L,298.3,309.4,1378.0,52.3,12.0,0.0,No Failure,11.099999999999966,0,1.24680062,41.94736444709179,1.4961607439999998,0
8527,L55706,L,298.3,309.3,1401.0,51.9,14.0,0.0,No Failure,11.0,0,1.2579158700000002,41.25872106216451,1.5094990440000002,0
8528,L55707,L,298.4,309.3,1531.0,37.4,16.0,0.0,No Failure,10.900000000000034,0,0.9905876199999999,37.75536786942684,1.1887051439999998,2
8529,L55708,L,298.4,309.3,1512.0,35.8,18.0,0.0,No Failure,10.900000000000034,0,0.93644208,38.229807015934185,1.1237304959999999,2
8530,M23389,M,298.5,309.4,1522.0,47.4,20.0,0.0,No Failure,10.899999999999977,0,1.24807044,37.97862562949572,1.497684528,2
8531,M23390,M,298.5,309.3,1615.0,31.8,23.0,0.0,No Failure,10.800000000000011,0,0.8884761,35.79162118148142,1.06617132,2
8532,L55711,L,298.6,309.3,1449.0,46.5,26.0,0.0,No Failure,10.699999999999989,0,1.1656480500000002,39.8919725383661,1.3987776600000001,0
8533,L55712,L,298.6,309.4,1315.0,55.5,28.0,0.0,No Failure,10.799999999999955,0,1.26259725,43.9570100441768,1.5151166999999999,0
8534,M23393,M,298.6,309.4,1465.0,41.1,30.0,0.0,No Failure,10.799999999999955,0,1.0416589500000002,39.45629229221329,1.24999074,0
8535,M23394,M,298.6,309.5,1404.0,43.3,33.0,0.0,No Failure,10.899999999999977,0,1.0517223599999999,41.17056140177528,1.2620668319999997,0
8536,L55715,L,298.6,309.5,1547.0,44.8,36.0,0.0,No Failure,10.899999999999977,0,1.1989868799999999,37.36487925539269,1.4387842559999997,2
8537,M23396,M,298.6,309.5,1426.0,45.4,38.0,0.0,No Failure,10.899999999999977,0,1.1200089199999999,40.53539145027524,1.3440107039999998,0
8538,L55717,L,298.6,309.5,1730.0,30.2,41.0,0.0,No Failure,10.899999999999977,0,0.9038557999999999,33.41240936883959,1.0846269599999998,2
8539,L55718,L,298.5,309.4,1548.0,37.7,43.0,0.0,No Failure,10.899999999999977,0,1.00962108,37.340741736493854,1.211545296,2
8540,L55719,L,298.5,309.4,1517.0,40.2,45.0,0.0,No Failure,10.899999999999977,0,1.05501282,38.10380237843935,1.266015384,2
8541,L55720,L,298.6,309.5,1687.0,29.3,47.0,0.0,No Failure,10.899999999999977,0,0.8551234299999999,34.26405940017338,1.0261481159999999,2
8542,L55721,L,298.5,309.5,1738.0,25.2,49.0,0.0,No Failure,11.0,0,0.75769848,33.25861231765966,0.9092381759999999,2
8543,H37956,H,298.4,309.4,1512.0,35.3,51.0,0.0,No Failure,11.0,0,0.92336328,38.22980701593418,1.108035936,2
8544,M23403,M,298.5,309.4,1365.0,48.7,56.0,0.0,No Failure,10.899999999999977,0,1.1500261500000002,42.34686315611171,1.3800313800000001,0
8545,H37958,H,298.5,309.4,2011.0,21.0,59.0,0.0,No Failure,10.899999999999977,1,0.7305963,28.743644061706856,0.87671556,4
8546,L55725,L,298.4,309.3,1806.0,27.6,64.0,0.0,No Failure,10.900000000000034,0,0.8623288800000001,32.006350059851876,1.034794656,2
8547,L55726,L,298.4,309.3,1716.0,28.4,66.0,0.0,No Failure,10.900000000000034,0,0.8431051199999999,33.68500478327068,1.0117261439999998,2
8548,M23407,M,298.4,309.4,1666.0,24.3,68.0,0.0,No Failure,11.0,0,0.70036974,34.69595930857893,0.8404436879999999,2
8549,L55728,L,298.5,309.4,1578.0,36.3,71.0,0.0,No Failure,10.899999999999977,0,0.9909682200000001,36.630841703480655,1.1891618640000001,2
8550,L55729,L,298.3,309.3,1558.0,37.2,73.0,0.0,No Failure,11.0,0,1.0026664800000002,37.10107073690146,1.2031997760000002,2
8551,L55730,L,298.3,309.2,1456.0,45.5,75.0,0.0,No Failure,10.899999999999977,0,1.1460903999999998,39.700184208854736,1.3753084799999997,0
8552,M23411,M,298.2,309.1,1457.0,49.0,77.0,0.0,No Failure,10.900000000000034,0,1.2350989,39.672936313035336,1.4821186800000001,0
8553,L55732,L,298.2,309.1,1467.0,44.5,80.0,0.0,No Failure,10.900000000000034,0,1.12936995,39.40250048268063,1.35524394,0
8554,M23413,M,298.1,309.0,1661.0,38.2,82.0,0.0,No Failure,10.899999999999977,0,1.09768846,34.8004022926505,1.3172261520000002,2
8555,L55734,L,298.1,309.0,1592.0,33.9,85.0,0.0,No Failure,10.899999999999977,0,0.9336602399999999,36.30871118598775,1.120392288,2
8556,L55735,L,298.2,309.0,1596.0,37.2,87.0,0.0,No Failure,10.800000000000011,0,1.0271217600000002,36.21771190983238,1.2325461120000003,2
8557,L55736,L,298.2,309.0,1489.0,40.6,89.0,0.0,No Failure,10.800000000000011,0,1.0458438200000002,38.82032787648924,1.2550125840000002,0
8558,L55737,L,298.3,309.0,1471.0,48.3,91.0,0.0,No Failure,10.699999999999989,0,1.2291528900000002,39.29535568191195,1.4749834680000002,0
8559,M23418,M,298.3,309.0,1505.0,41.3,93.0,0.0,No Failure,10.699999999999989,0,1.07530745,38.40762007182225,1.2903689399999998,2
8560,L55739,L,298.3,309.0,1519.0,40.0,96.0,0.0,No Failure,10.699999999999989,0,1.051148,38.0536327900543,1.2613775999999999,2
8561,L55740,L,298.3,309.0,1408.0,45.4,98.0,0.0,No Failure,10.699999999999989,0,1.1058713599999999,41.053599579611145,1.3270456319999997,0
8562,L55741,L,298.2,308.9,1332.0,44.4,100.0,0.0,No Failure,10.699999999999989,0,1.0231358400000001,43.39599715322258,1.2277630080000002,0
8563,L55742,L,298.1,308.9,1351.0,52.4,102.0,0.0,No Failure,10.799999999999955,0,1.22470852,42.78569075358437,1.469650224,0
8564,L55743,L,298.0,308.9,1500.0,36.7,104.0,0.0,No Failure,10.899999999999977,0,0.9523650000000001,38.53564547206165,1.142838,0
8565,M23424,M,298.0,308.7,1614.0,30.7,106.0,0.0,No Failure,10.699999999999989,0,0.8572115400000001,35.81379690712049,1.028653848,2
8566,L55745,L,298.0,308.8,1489.0,36.5,109.0,0.0,No Failure,10.800000000000011,0,0.94022905,38.820327876489245,1.1282748599999999,0
8567,M23426,M,297.9,308.7,1751.0,26.6,111.0,0.0,No Failure,10.800000000000011,0,0.80577518,33.01168943923043,0.966930216,2
8568,L55747,L,298.0,308.7,1511.0,45.8,114.0,0.0,No Failure,10.699999999999989,0,1.19722574,38.25510801329747,1.4366708879999999,2
8569,L55748,L,297.9,308.6,1691.0,29.6,116.0,0.0,No Failure,10.700000000000045,0,0.8659272800000002,34.18300899354966,1.039112736,2
8570,L55749,L,297.9,308.6,1757.0,27.5,118.0,0.0,No Failure,10.700000000000045,0,0.8358927500000001,32.898957432038976,1.0030713,2
8571,H37984,H,297.9,308.7,1545.0,35.9,120.0,0.0,No Failure,10.800000000000011,0,0.9595531499999999,37.41324803112783,1.1514637799999998,2
8572,L55751,L,297.9,308.6,2262.0,15.7,125.0,0.0,No Failure,10.700000000000045,1,0.61438182,25.554141559722584,0.737258184,4
8573,M23432,M,297.7,308.5,1559.0,35.2,127.0,0.0,No Failure,10.800000000000011,0,0.9493686400000001,37.077272744126034,1.1392423680000001,2
8574,L55753,L,297.6,308.4,1626.0,32.4,130.0,0.0,No Failure,10.799999999999955,0,0.91140552,35.5494884428613,1.0936866239999998,2
8575,L55754,L,297.6,308.3,1424.0,53.9,132.0,0.0,No Failure,10.699999999999989,0,1.32783728,40.59232317984023,1.5934047359999999,0
8576,M23435,M,297.6,308.3,1648.0,29.1,134.0,0.0,No Failure,10.699999999999989,0,0.82965264,35.07492002918233,0.995583168,2
8577,L55756,L,297.6,308.3,1523.0,39.5,137.0,0.0,No Failure,10.699999999999989,0,1.04074205,37.95368890879349,1.24889046,2
8578,L55757,L,297.6,308.3,1502.0,43.2,139.0,0.0,No Failure,10.699999999999989,0,1.1225347200000002,38.48433302802429,1.3470416640000002,0
8579,L55758,L,297.5,308.2,1489.0,40.7,141.0,0.0,No Failure,10.699999999999989,0,1.04841979,38.820327876489245,1.2581037480000001,0
8580,M23439,M,297.4,308.1,1620.0,31.2,143.0,0.0,No Failure,10.700000000000045,0,0.8744111999999999,35.681153214871905,1.0492934399999998,2
8581,L55760,L,297.5,308.1,1631.0,30.6,146.0,0.0,No Failure,10.600000000000023,0,0.8634187799999999,35.44050779159564,1.0361025359999998,2
8582,M23441,M,297.5,308.0,1429.0,45.8,148.0,0.0,No Failure,10.5,0,1.13225386,40.45029265786737,1.358704632,0
8583,M23442,M,297.5,308.1,1334.0,72.0,151.0,1.0,Power Failure,10.600000000000023,0,1.6616304,43.33093568822525,1.9939564799999998,1
8584,L55763,L,297.4,308.0,1423.0,38.0,154.0,0.0,No Failure,10.600000000000023,0,0.9354802,40.62084905698699,1.12257624,0
8585,L55764,L,297.4,307.9,1390.0,47.7,156.0,0.0,No Failure,10.5,0,1.1470419,41.58522892668524,1.37645028,0
8586,M23445,M,297.4,307.9,1338.0,48.5,158.0,0.0,No Failure,10.5,0,1.1226489,43.20139626912742,1.3471786799999999,0
8587,H38000,H,297.3,307.9,1461.0,37.5,161.0,0.0,No Failure,10.599999999999966,0,0.94782375,39.564317733122856,1.1373885,0
8588,M23447,M,297.4,307.9,1627.0,34.3,166.0,0.0,No Failure,10.5,0,0.9654455299999999,35.527638726547316,1.1585346359999997,2
8589,L55768,L,297.3,307.8,1385.0,44.4,169.0,0.0,No Failure,10.5,0,1.0638462,41.735356106925984,1.2766154399999998,0
8590,M23449,M,297.3,307.8,1538.0,48.0,171.0,0.0,No Failure,10.5,0,1.2771552,37.58352939407834,1.5325862399999999,2
8591,L55770,L,297.4,307.9,1557.0,35.5,174.0,0.0,No Failure,10.5,0,0.9562315499999999,37.12489929871065,1.14747786,2
8592,L55771,L,297.4,307.9,1606.0,33.4,176.0,0.0,No Failure,10.5,0,0.9279789199999999,35.992196891713874,1.113574704,2
8593,M23452,M,297.5,308.0,1430.0,44.5,178.0,0.0,No Failure,10.5,0,1.1008855,40.42200573992481,1.3210625999999999,0
8594,M23453,M,297.4,308.0,1601.0,34.6,181.0,0.0,No Failure,10.600000000000023,0,0.95832658,36.104602253649276,1.149991896,2
8595,L55774,L,297.4,308.0,1356.0,51.9,184.0,0.0,No Failure,10.600000000000023,0,1.21751172,42.62792640714785,1.461014064,0
8596,M23455,M,297.5,308.2,1624.0,30.9,186.0,0.0,No Failure,10.699999999999989,0,0.86814168,35.59326860104217,1.041770016,2
8597,L55776,L,297.5,308.2,1327.0,56.5,189.0,0.0,No Failure,10.699999999999989,0,1.2970761499999999,43.559508822978515,1.5564913799999998,0
8598,L55777,L,297.6,308.3,1410.0,47.0,191.0,0.0,No Failure,10.699999999999989,0,1.146471,40.995367523469845,1.3757652,0
8599,L55778,L,297.6,308.3,1478.0,42.3,193.0,0.0,No Failure,10.699999999999989,0,1.08158562,39.10924777272834,1.297902744,0
8600,L55779,L,297.6,308.4,1460.0,40.3,195.0,0.0,No Failure,10.799999999999955,0,1.0178973999999998,39.591416580885266,1.2214768799999998,0
8601,L55780,L,297.5,308.3,1435.0,40.3,197.0,0.0,No Failure,10.800000000000011,0,1.0004676499999998,40.28116251435017,1.2005611799999998,0
8602,H38015,H,297.4,308.2,1359.0,46.9,199.0,0.0,No Failure,10.800000000000011,0,1.1026518299999999,42.53382502435062,1.3231821959999999,0
8603,L55782,L,297.4,308.1,1729.0,31.7,204.0,0.0,No Failure,10.700000000000045,0,0.9482008900000001,33.4317340706145,1.137841068,2
8604,H38017,H,297.3,308.0,1384.0,49.1,206.0,0.0,No Failure,10.699999999999989,0,1.17561112,41.76551171104949,1.4107333439999998,0
8605,L55784,L,297.4,308.2,1297.0,52.1,211.0,0.0,No Failure,10.800000000000011,0,1.1690250100000001,44.56705336013298,1.4028300120000001,0
8606,L55785,L,297.5,308.4,1633.0,33.3,213.0,0.0,No Failure,10.899999999999977,0,0.94075497,35.39710239319809,1.1289059639999999,2
8607,M23466,M,297.5,308.4,1505.0,37.2,215.0,0.0,No Failure,10.899999999999977,0,0.9685578,38.40762007182225,1.16226936,2
8608,L55787,L,297.5,308.4,1433.0,50.0,218.0,0.0,No Failure,10.899999999999977,0,1.2395450000000001,40.337381861892865,1.487454,0
8609,L55788,L,297.4,308.4,1369.0,50.6,220.0,1.0,Overstrain Failure,11.0,0,1.19839522,42.22313236529765,1.4380742640000002,1
8610,L55789,L,297.4,308.3,1475.0,40.5,222.0,1.0,Tool Wear Failure,10.900000000000034,0,1.03345875,39.18879200548643,1.2401505000000002,1
8611,L55790,L,297.4,308.3,1561.0,38.3,0.0,0.0,No Failure,10.900000000000034,0,1.0343029899999998,37.029768230680645,1.2411635879999998,2
8612,L55791,L,297.4,308.3,1472.0,45.5,2.0,0.0,No Failure,10.900000000000034,0,1.1586848,39.26866046745413,1.39042176,0
8613,L55792,L,297.5,308.4,1441.0,44.5,4.0,0.0,No Failure,10.899999999999977,0,1.1093538500000002,40.1134408106124,1.3312246200000002,0
8614,M23473,M,297.5,308.5,1401.0,50.5,6.0,0.0,No Failure,11.0,0,1.22398365,41.25872106216451,1.46878038,0
8615,L55794,L,297.5,308.5,1691.0,33.1,9.0,0.0,No Failure,11.0,0,0.9683173300000001,34.18300899354966,1.1619807960000001,2
8616,L55795,L,297.6,308.6,1382.0,47.1,11.0,0.0,No Failure,11.0,0,1.12609506,41.82595384087735,1.3513140719999999,0
8617,L55796,L,297.6,308.6,1355.0,46.4,13.0,0.0,No Failure,11.0,0,1.0876856,42.65938613143357,1.30522272,0
8618,L55797,L,297.6,308.6,1529.0,45.3,15.0,0.0,No Failure,11.0,0,1.1982620099999999,37.80475356971386,1.4379144119999998,2
8619,L55798,L,297.7,308.7,1829.0,24.9,17.0,0.0,No Failure,11.0,0,0.78787833,31.60386452055357,0.9454539959999999,2
8620,H38033,H,297.6,308.6,1480.0,39.8,19.0,0.0,No Failure,11.0,0,1.0190391999999997,39.05639743790034,1.2228470399999996,0
8621,L55800,L,297.6,308.5,1475.0,42.4,24.0,0.0,No Failure,10.899999999999977,0,1.0819420000000002,39.18879200548642,1.2983304000000002,0
8622,M23481,M,297.6,308.5,1431.0,52.6,26.0,0.0,No Failure,10.899999999999977,0,1.3021813800000002,40.393758356458754,1.5626176560000002,0
8623,L55802,L,297.5,308.3,1437.0,42.3,29.0,0.0,No Failure,10.800000000000011,0,1.05158223,40.2250996576844,1.261898676,0
8624,M23483,M,297.5,308.3,1476.0,45.6,31.0,0.0,No Failure,10.800000000000011,0,1.16438688,39.162241333396,1.397264256,0
8625,H38038,H,297.5,308.4,1490.0,39.7,34.0,0.0,No Failure,10.899999999999977,0,1.0233469,38.794273965162745,1.2280162799999998,0
8626,L55805,L,297.4,308.3,1632.0,33.5,39.0,0.0,No Failure,10.900000000000034,0,0.9458255999999999,35.41879179417432,1.1349907199999998,2
8627,L55806,L,297.4,308.2,1402.0,49.7,41.0,0.0,No Failure,10.800000000000011,0,1.2054536200000001,41.22929258779778,1.446544344,0
8628,L55807,L,297.4,308.3,1347.0,45.8,43.0,0.0,No Failure,10.900000000000034,0,1.06728198,42.91274551454527,1.280738376,0
8629,L55808,L,297.5,308.4,1747.0,31.0,45.0,0.0,No Failure,10.899999999999977,0,0.9369161,33.087274303430156,1.12429932,2
8630,H38043,H,297.5,308.5,1557.0,39.1,47.0,0.0,No Failure,11.0,0,1.0532015099999998,37.12489929871066,1.2638418119999997,2
8631,L55810,L,297.4,308.4,1371.0,57.4,52.0,0.0,No Failure,11.0,0,1.3614304199999998,42.161537715603565,1.6337165039999997,0
8632,H38045,H,297.3,308.3,1506.0,37.0,54.0,0.0,No Failure,11.0,0,0.9639906,38.382117004045476,1.15678872,2
8633,L55812,L,297.3,308.3,1590.0,35.5,59.0,0.0,No Failure,11.0,0,0.9764985,36.354382520812884,1.1717982,2
8634,L55813,L,297.4,308.3,1336.0,53.7,61.0,0.0,No Failure,10.900000000000034,0,1.24115736,43.2660690180333,1.4893888320000002,0
8635,L55814,L,297.3,308.3,1411.0,43.2,63.0,0.0,No Failure,11.0,0,1.0545249600000002,40.96631340049077,1.265429952,0
8636,L55815,L,297.4,308.3,1704.0,27.3,65.0,0.0,No Failure,10.900000000000034,0,0.80478216,33.92222312681484,0.965738592,2
8637,L55816,L,297.5,308.4,1723.0,27.3,67.0,0.0,No Failure,10.899999999999977,0,0.81375567,33.548153341899294,0.976506804,2
8638,L55817,L,297.5,308.5,1459.0,39.7,69.0,0.0,No Failure,11.0,0,1.00205579,39.6185525758002,1.2024669479999999,0
8639,L55818,L,297.6,308.5,1572.0,35.9,71.0,0.0,No Failure,10.899999999999977,0,0.9763220399999999,36.77065407639471,1.1715864479999998,2
8640,L55819,L,297.5,308.4,1384.0,56.0,73.0,0.0,No Failure,10.899999999999977,0,1.3408192,41.76551171104948,1.60898304,0
8641,L55820,L,297.6,308.6,1383.0,47.5,75.0,0.0,No Failure,11.0,0,1.13648025,41.79571092414496,1.3637762999999998,0
8642,M23501,M,297.6,308.5,1360.0,48.6,77.0,0.0,No Failure,10.899999999999977,0,1.1434608,42.50255015300918,1.37215296,0
8643,M23502,M,297.5,308.4,1596.0,36.6,80.0,0.0,No Failure,10.899999999999977,0,1.01055528,36.21771190983239,1.2126663359999998,2
8644,L55823,L,297.5,308.5,1448.0,54.3,83.0,0.0,No Failure,11.0,0,1.3602367199999996,39.9195222431578,1.6322840639999996,0
8645,M23504,M,297.6,308.5,1443.0,38.2,85.0,0.0,No Failure,10.899999999999977,0,0.95362098,40.05784352605162,1.1443451759999999,0
8646,M23505,M,297.6,308.6,1492.0,35.5,88.0,0.0,No Failure,11.0,0,0.9163118,38.742270916952066,1.09957416,0
8647,L55826,L,297.5,308.6,1497.0,43.9,91.0,0.0,No Failure,11.100000000000023,0,1.13692659,38.61287121449063,1.3643119080000001,0
8648,L55827,L,297.5,308.5,1530.0,38.5,93.0,0.0,No Failure,11.0,0,1.0190565,37.7800445804526,1.2228678,2
8649,M23508,M,297.4,308.4,1478.0,46.2,95.0,0.0,No Failure,11.0,0,1.18130628,39.10924777272834,1.417567536,0
8650,L55829,L,297.4,308.4,1328.0,61.8,98.0,0.0,No Failure,11.0,0,1.41981792,43.52670798802144,1.703781504,0
8651,H38064,H,297.4,308.3,1771.0,27.4,100.0,0.0,No Failure,10.900000000000034,0,0.8394894199999998,32.638886622299545,1.0073873039999997,2
8652,M23511,M,297.4,308.4,1564.0,35.0,105.0,0.0,No Failure,11.0,0,0.947002,36.958739263486244,1.1364024,2
8653,H38066,H,297.3,308.3,1461.0,41.5,108.0,0.0,No Failure,11.0,0,1.04892495,39.564317733122856,1.25870994,0
8654,M23513,M,297.4,308.3,1335.0,57.9,113.0,0.0,No Failure,10.900000000000034,0,1.3372294499999997,43.29847805849625,1.6046753399999996,0
8655,M23514,M,297.4,308.4,1441.0,46.8,116.0,0.0,No Failure,11.0,0,1.16669124,40.11344081061241,1.400029488,0
8656,L55835,L,297.3,308.3,1268.0,60.6,119.0,0.0,No Failure,11.0,0,1.32934584,45.586331394394705,1.595215008,0
8657,M23516,M,297.3,308.3,1697.0,27.4,121.0,0.0,No Failure,11.0,0,0.8044119399999999,34.062149798522384,0.9652943279999999,2
8658,L55837,L,297.4,308.4,1421.0,46.0,124.0,0.0,No Failure,11.0,0,1.1308318,40.678021258333914,1.3569981599999998,0
